date,home_team,away_team,home_goals,away_goals,total_goals,over25,season,odds_over25_bet,odds_under25_bet,odds_over25_ref_close,odds_under25_ref_close,odds_over25_bet_close,odds_under25_bet_close,odds_over25,odds_under25,odds_over25_close,odds_under25_close,source_file
2022-10-19,Newcastle,Everton,1.0,0.0,1.0,0,2022-2023,1.92,1.98,1.92,1.91,1.96,1.94,1.92,1.98,1.92,1.91,E0(2).csv
2022-10-20,Fulham,Aston Villa,3.0,0.0,3.0,1,2022-2023,2.0,1.9,1.93,1.9,1.97,1.93,2.0,1.9,1.93,1.9,E0(2).csv
2022-10-20,Leicester,Leeds,2.0,0.0,2.0,0,2022-2023,1.72,2.1,1.7,2.18,1.72,2.1,1.72,2.1,1.7,2.18,E0(2).csv
2022-10-22,Chelsea,Man United,1.0,1.0,2.0,0,2022-2023,1.91,1.99,1.85,1.99,1.89,2.01,1.91,1.99,1.85,1.99,E0(2).csv
2022-10-22,Everton,Crystal Palace,3.0,0.0,3.0,1,2022-2023,2.2,1.66,2.31,1.63,2.3,1.61,2.2,1.66,2.31,1.63,E0(2).csv
2022-10-22,Man City,Brighton,3.0,1.0,4.0,1,2022-2023,1.44,2.75,1.49,2.63,1.5,2.62,1.44,2.75,1.49,2.63,E0(2).csv
2022-10-22,Nott'm Forest,Liverpool,1.0,0.0,1.0,0,2022-2023,1.5,2.62,1.59,2.37,1.57,2.37,1.5,2.62,1.59,2.37,E0(2).csv
2022-10-23,Aston Villa,Brentford,4.0,0.0,4.0,1,2022-2023,1.94,1.96,1.94,1.89,1.97,1.93,1.94,1.96,1.94,1.89,E0(2).csv
2022-10-23,Leeds,Fulham,2.0,3.0,5.0,1,2022-2023,1.72,2.1,1.59,2.39,1.57,2.37,1.72,2.1,1.59,2.39,E0(2).csv
2022-10-23,Southampton,Arsenal,1.0,1.0,2.0,0,2022-2023,1.66,2.2,1.66,2.24,1.66,2.2,1.66,2.2,1.66,2.24,E0(2).csv
2022-10-23,Tottenham,Newcastle,1.0,2.0,3.0,1,2022-2023,1.92,1.98,1.91,1.92,1.94,1.96,1.92,1.98,1.91,1.92,E0(2).csv
2022-10-23,Wolves,Leicester,0.0,4.0,4.0,1,2022-2023,2.0,1.9,1.96,1.88,1.97,1.93,2.0,1.9,1.96,1.88,E0(2).csv
2022-10-24,West Ham,Bournemouth,2.0,0.0,2.0,0,2022-2023,2.01,1.89,1.94,1.9,1.98,1.92,2.01,1.89,1.94,1.9,E0(2).csv
2022-10-29,Bournemouth,Tottenham,2.0,3.0,5.0,1,2022-2023,1.96,1.94,2.02,1.82,2.04,1.86,1.96,1.94,2.02,1.82,E0(2).csv
2022-10-29,Brentford,Wolves,1.0,1.0,2.0,0,2022-2023,2.01,1.89,1.93,1.9,1.96,1.94,2.01,1.89,1.93,1.9,E0(2).csv
2022-10-29,Brighton,Chelsea,4.0,1.0,5.0,1,2022-2023,2.1,1.72,2.02,1.82,2.05,1.85,2.1,1.72,2.02,1.82,E0(2).csv
2022-10-29,Crystal Palace,Southampton,1.0,0.0,1.0,0,2022-2023,2.06,1.84,2.13,1.74,2.1,1.72,2.06,1.84,2.13,1.74,E0(2).csv
2022-10-29,Fulham,Everton,0.0,0.0,0.0,0,2022-2023,1.87,2.03,1.87,1.96,1.9,2.0,1.87,2.03,1.87,1.96,E0(2).csv
2022-10-29,Leicester,Man City,0.0,1.0,1.0,0,2022-2023,1.44,2.75,1.6,2.37,1.57,2.37,1.44,2.75,1.6,2.37,E0(2).csv
2022-10-29,Liverpool,Leeds,1.0,2.0,3.0,1,2022-2023,1.36,3.2,1.35,3.25,1.36,3.2,1.36,3.2,1.35,3.25,E0(2).csv
2022-10-29,Newcastle,Aston Villa,4.0,0.0,4.0,1,2022-2023,1.94,1.96,1.88,1.95,1.91,1.99,1.94,1.96,1.88,1.95,E0(2).csv
2022-10-30,Arsenal,Nott'm Forest,5.0,0.0,5.0,1,2022-2023,1.5,2.62,1.53,2.49,1.53,2.5,1.5,2.62,1.53,2.49,E0(2).csv
2022-10-30,Man United,West Ham,1.0,0.0,1.0,0,2022-2023,1.86,2.04,1.86,1.98,1.91,1.99,1.86,2.04,1.86,1.98,E0(2).csv
2022-11-05,Everton,Leicester,0.0,2.0,2.0,0,2022-2023,2.0,1.8,2.01,1.83,2.06,1.84,2.0,1.8,2.01,1.83,E0(2).csv
2022-11-05,Leeds,Bournemouth,4.0,3.0,7.0,1,2022-2023,1.8,2.0,1.72,2.14,1.72,2.1,1.8,2.0,1.72,2.14,E0(2).csv
2022-11-05,Man City,Fulham,2.0,1.0,3.0,1,2022-2023,1.28,3.75,1.35,3.19,1.36,3.2,1.28,3.75,1.35,3.19,E0(2).csv
2022-11-05,Nott'm Forest,Brentford,2.0,2.0,4.0,1,2022-2023,2.03,1.87,2.22,1.68,2.2,1.66,2.03,1.87,2.22,1.68,E0(2).csv
2022-11-05,Wolves,Brighton,2.0,3.0,5.0,1,2022-2023,2.1,1.72,2.22,1.68,2.2,1.66,2.1,1.72,2.22,1.68,E0(2).csv
2022-11-06,Aston Villa,Man United,3.0,1.0,4.0,1,2022-2023,1.94,1.96,1.9,1.94,1.93,1.97,1.94,1.96,1.9,1.94,E0(2).csv
2022-11-06,Chelsea,Arsenal,0.0,1.0,1.0,0,2022-2023,1.93,1.97,1.91,1.92,1.94,1.96,1.93,1.97,1.91,1.92,E0(2).csv
2022-11-06,Southampton,Newcastle,1.0,4.0,5.0,1,2022-2023,1.95,1.95,1.91,1.91,1.94,1.96,1.95,1.95,1.91,1.91,E0(2).csv
2022-11-06,Tottenham,Liverpool,1.0,2.0,3.0,1,2022-2023,1.66,2.2,1.64,2.27,1.66,2.2,1.66,2.2,1.64,2.27,E0(2).csv
2022-11-06,West Ham,Crystal Palace,1.0,2.0,3.0,1,2022-2023,2.1,1.72,2.1,1.76,2.1,1.72,2.1,1.72,2.1,1.76,E0(2).csv
2022-11-12,Bournemouth,Everton,3.0,0.0,3.0,1,2022-2023,2.1,1.72,2.21,1.68,2.2,1.66,2.1,1.72,2.21,1.68,E0(2).csv
2022-11-12,Liverpool,Southampton,3.0,1.0,4.0,1,2022-2023,1.4,3.0,1.39,3.02,1.36,3.2,1.4,3.0,1.39,3.02,E0(2).csv
2022-11-12,Man City,Brentford,1.0,2.0,3.0,1,2022-2023,1.36,3.2,1.39,3.01,1.4,3.0,1.36,3.2,1.39,3.01,E0(2).csv
2022-11-12,Newcastle,Chelsea,1.0,0.0,1.0,0,2022-2023,1.98,1.92,2.08,1.77,2.1,1.72,1.98,1.92,2.08,1.77,E0(2).csv
2022-11-12,Nott'm Forest,Crystal Palace,1.0,0.0,1.0,0,2022-2023,2.2,1.66,2.29,1.64,2.3,1.61,2.2,1.66,2.29,1.64,E0(2).csv
2022-11-12,Tottenham,Leeds,4.0,3.0,7.0,1,2022-2023,1.61,2.3,1.6,2.35,1.57,2.37,1.61,2.3,1.6,2.35,E0(2).csv
2022-11-12,West Ham,Leicester,0.0,2.0,2.0,0,2022-2023,1.99,1.91,1.91,1.92,1.92,1.98,1.99,1.91,1.91,1.92,E0(2).csv
2022-11-12,Wolves,Arsenal,0.0,2.0,2.0,0,2022-2023,1.8,2.0,1.9,1.93,1.92,1.98,1.8,2.0,1.9,1.93,E0(2).csv
2022-11-13,Brighton,Aston Villa,1.0,2.0,3.0,1,2022-2023,1.96,1.94,2.0,1.84,1.97,1.93,1.96,1.94,2.0,1.84,E0(2).csv
2022-11-13,Fulham,Man United,1.0,2.0,3.0,1,2022-2023,1.61,2.3,1.74,2.13,1.72,2.1,1.61,2.3,1.74,2.13,E0(2).csv
2022-12-26,Arsenal,West Ham,3.0,1.0,4.0,1,2022-2023,1.73,2.1,1.84,2.0,1.9,2.0,1.73,2.1,1.84,2.0,E0(2).csv
2022-12-26,Aston Villa,Liverpool,1.0,3.0,4.0,1,2022-2023,1.67,2.2,1.65,2.29,1.67,2.2,1.67,2.2,1.65,2.29,E0(2).csv
2022-12-26,Brentford,Tottenham,2.0,2.0,4.0,1,2022-2023,1.8,2.0,1.77,2.09,1.73,2.1,1.8,2.0,1.77,2.09,E0(2).csv
2022-12-26,Crystal Palace,Fulham,0.0,3.0,3.0,1,2022-2023,2.02,1.88,1.94,1.89,1.98,1.92,2.02,1.88,1.94,1.89,E0(2).csv
2022-12-26,Everton,Wolves,1.0,2.0,3.0,1,2022-2023,2.2,1.67,2.27,1.65,2.3,1.62,2.2,1.67,2.27,1.65,E0(2).csv
2022-12-26,Leicester,Newcastle,0.0,3.0,3.0,1,2022-2023,1.86,2.04,1.92,1.91,1.99,1.91,1.86,2.04,1.92,1.91,E0(2).csv
2022-12-26,Southampton,Brighton,1.0,3.0,4.0,1,2022-2023,1.94,1.96,1.97,1.87,2.02,1.88,1.94,1.96,1.97,1.87,E0(2).csv
2022-12-27,Chelsea,Bournemouth,2.0,0.0,2.0,0,2022-2023,1.67,2.2,1.64,2.28,1.62,2.3,1.67,2.2,1.64,2.28,E0(2).csv
2022-12-27,Man United,Nott'm Forest,3.0,0.0,3.0,1,2022-2023,1.67,2.2,1.5,2.63,1.5,2.63,1.67,2.2,1.5,2.63,E0(2).csv
2022-12-28,Leeds,Man City,1.0,3.0,4.0,1,2022-2023,1.44,2.75,1.38,3.06,1.4,3.0,1.44,2.75,1.38,3.06,E0(2).csv
2022-12-30,Liverpool,Leicester,2.0,1.0,3.0,1,2022-2023,1.44,2.75,1.42,2.88,1.44,2.75,1.44,2.75,1.42,2.88,E0(2).csv
2022-12-30,West Ham,Brentford,0.0,2.0,2.0,0,2022-2023,1.98,1.95,1.85,1.97,1.9,2.03,1.98,1.95,1.85,1.97,E0(2).csv
2022-12-31,Bournemouth,Crystal Palace,0.0,2.0,2.0,0,2022-2023,2.1,1.73,2.28,1.65,2.3,1.62,2.1,1.73,2.28,1.65,E0(2).csv
2022-12-31,Brighton,Arsenal,2.0,4.0,6.0,1,2022-2023,1.89,2.04,1.89,1.94,1.89,2.01,1.89,2.04,1.89,1.94,E0(2).csv
2022-12-31,Fulham,Southampton,2.0,1.0,3.0,1,2022-2023,1.73,2.1,1.78,2.08,1.73,2.1,1.73,2.1,1.78,2.08,E0(2).csv
2022-12-31,Man City,Everton,1.0,1.0,2.0,0,2022-2023,1.36,3.2,1.35,3.22,1.36,3.2,1.36,3.2,1.35,3.22,E0(2).csv
2022-12-31,Newcastle,Leeds,0.0,0.0,0.0,0,2022-2023,1.62,2.3,1.65,2.26,1.62,2.3,1.62,2.3,1.65,2.26,E0(2).csv
2022-12-31,Wolves,Man United,0.0,1.0,1.0,0,2022-2023,2.03,1.9,1.88,1.95,1.91,1.99,2.03,1.9,1.88,1.95,E0(2).csv
2023-01-01,Nott'm Forest,Chelsea,1.0,1.0,2.0,0,2022-2023,2.02,1.91,1.89,1.94,1.91,1.99,2.02,1.91,1.89,1.94,E0(2).csv
2023-01-01,Tottenham,Aston Villa,0.0,2.0,2.0,0,2022-2023,1.8,2.0,1.65,2.27,1.62,2.3,1.8,2.0,1.65,2.27,E0(2).csv
2023-01-02,Brentford,Liverpool,3.0,1.0,4.0,1,2022-2023,1.57,2.38,1.62,2.33,1.62,2.3,1.57,2.38,1.62,2.33,E0(2).csv
2023-01-03,Arsenal,Newcastle,0.0,0.0,0.0,0,2022-2023,1.8,2.0,1.86,1.98,1.91,1.99,1.8,2.0,1.86,1.98,E0(2).csv
2023-01-03,Everton,Brighton,1.0,4.0,5.0,1,2022-2023,2.02,1.88,2.12,1.75,2.2,1.67,2.02,1.88,2.12,1.75,E0(2).csv
2023-01-03,Leicester,Fulham,0.0,1.0,1.0,0,2022-2023,1.73,2.1,1.69,2.2,1.67,2.2,1.73,2.1,1.69,2.2,E0(2).csv
2023-01-03,Man United,Bournemouth,3.0,0.0,3.0,1,2022-2023,1.53,2.5,1.54,2.49,1.57,2.38,1.53,2.5,1.54,2.49,E0(2).csv
2023-01-04,Aston Villa,Wolves,1.0,1.0,2.0,0,2022-2023,2.08,1.82,2.18,1.7,2.1,1.73,2.08,1.82,2.18,1.7,E0(2).csv
2023-01-04,Crystal Palace,Tottenham,0.0,4.0,4.0,1,2022-2023,1.92,1.98,1.94,1.89,1.98,1.92,1.92,1.98,1.94,1.89,E0(2).csv
2023-01-04,Leeds,West Ham,2.0,2.0,4.0,1,2022-2023,1.8,2.0,1.94,1.9,1.99,1.91,1.8,2.0,1.94,1.9,E0(2).csv
2023-01-04,Southampton,Nott'm Forest,0.0,1.0,1.0,0,2022-2023,2.06,1.84,2.13,1.72,2.1,1.73,2.06,1.84,2.13,1.72,E0(2).csv
2023-01-05,Chelsea,Man City,0.0,1.0,1.0,0,2022-2023,1.8,2.0,1.76,2.11,1.73,2.1,1.8,2.0,1.76,2.11,E0(2).csv
2023-01-12,Fulham,Chelsea,2.0,1.0,3.0,1,2022-2023,1.87,2.03,2.23,1.68,2.2,1.67,1.87,2.03,2.23,1.68,E0(2).csv
2023-01-13,Aston Villa,Leeds,2.0,1.0,3.0,1,2022-2023,1.8,2.0,1.77,2.08,1.85,2.05,1.8,2.0,1.77,2.08,E0(2).csv
2023-01-14,Brentford,Bournemouth,2.0,0.0,2.0,0,2022-2023,1.8,2.0,1.91,1.93,1.96,1.94,1.8,2.0,1.91,1.93,E0(2).csv
2023-01-14,Brighton,Liverpool,3.0,0.0,3.0,1,2022-2023,1.57,2.38,1.58,2.4,1.57,2.38,1.57,2.38,1.58,2.4,E0(2).csv
2023-01-14,Everton,Southampton,1.0,2.0,3.0,1,2022-2023,2.1,1.73,2.27,1.65,2.3,1.62,2.1,1.73,2.27,1.65,E0(2).csv
2023-01-14,Man United,Man City,2.0,1.0,3.0,1,2022-2023,1.73,2.1,1.68,2.22,1.67,2.2,1.73,2.1,1.68,2.22,E0(2).csv
2023-01-14,Nott'm Forest,Leicester,2.0,0.0,2.0,0,2022-2023,2.03,1.87,2.29,1.64,2.3,1.62,2.03,1.87,2.29,1.64,E0(2).csv
2023-01-14,Wolves,West Ham,1.0,0.0,1.0,0,2022-2023,2.2,1.67,2.25,1.66,2.2,1.67,2.2,1.67,2.25,1.66,E0(2).csv
2023-01-15,Chelsea,Crystal Palace,1.0,0.0,1.0,0,2022-2023,2.02,1.88,2.26,1.66,2.2,1.67,2.02,1.88,2.26,1.66,E0(2).csv
2023-01-15,Newcastle,Fulham,1.0,0.0,1.0,0,2022-2023,1.73,2.1,1.68,2.22,1.67,2.2,1.73,2.1,1.68,2.22,E0(2).csv
2023-01-15,Tottenham,Arsenal,0.0,2.0,2.0,0,2022-2023,1.8,2.0,1.93,1.9,1.96,1.94,1.8,2.0,1.93,1.9,E0(2).csv
2023-01-18,Crystal Palace,Man United,1.0,1.0,2.0,0,2022-2023,1.97,1.93,1.88,1.95,1.94,1.96,1.97,1.93,1.88,1.95,E0(2).csv
2023-01-19,Man City,Tottenham,4.0,2.0,6.0,1,2022-2023,1.53,2.5,1.53,2.53,1.53,2.5,1.53,2.5,1.53,2.53,E0(2).csv
2023-01-21,Bournemouth,Nott'm Forest,1.0,1.0,2.0,0,2022-2023,2.3,1.62,2.23,1.67,2.2,1.67,2.3,1.62,2.23,1.67,E0(2).csv
2023-01-21,Crystal Palace,Newcastle,0.0,0.0,0.0,0,2022-2023,2.1,1.73,2.09,1.76,2.1,1.73,2.1,1.73,2.09,1.76,E0(2).csv
2023-01-21,Leicester,Brighton,2.0,2.0,4.0,1,2022-2023,1.86,2.04,1.74,2.13,1.73,2.1,1.86,2.04,1.74,2.13,E0(2).csv
2023-01-21,Liverpool,Chelsea,0.0,0.0,0.0,0,2022-2023,1.73,2.1,1.85,1.99,1.9,2.0,1.73,2.1,1.85,1.99,E0(2).csv
2023-01-21,Southampton,Aston Villa,0.0,1.0,1.0,0,2022-2023,2.1,1.73,2.23,1.68,2.2,1.67,2.1,1.73,2.23,1.68,E0(2).csv
2023-01-21,West Ham,Everton,2.0,0.0,2.0,0,2022-2023,2.1,1.73,2.11,1.75,2.1,1.73,2.1,1.73,2.11,1.75,E0(2).csv
2023-01-22,Arsenal,Man United,3.0,2.0,5.0,1,2022-2023,1.73,2.1,1.76,2.09,1.73,2.1,1.73,2.1,1.76,2.09,E0(2).csv
2023-01-22,Leeds,Brentford,0.0,0.0,0.0,0,2022-2023,1.67,2.2,1.77,2.05,1.8,2.0,1.67,2.2,1.77,2.05,E0(2).csv
2023-01-22,Man City,Wolves,3.0,0.0,3.0,1,2022-2023,1.5,2.63,1.52,2.54,1.5,2.63,1.5,2.63,1.52,2.54,E0(2).csv
2023-01-23,Fulham,Tottenham,0.0,1.0,1.0,0,2022-2023,1.73,2.1,1.66,2.25,1.67,2.2,1.73,2.1,1.66,2.25,E0(2).csv
2023-02-03,Chelsea,Fulham,0.0,0.0,0.0,0,2022-2023,1.91,1.99,1.87,1.97,1.89,2.01,1.91,1.99,1.87,1.97,E0(2).csv
2023-02-04,Aston Villa,Leicester,2.0,4.0,6.0,1,2022-2023,1.94,1.96,1.96,1.88,2.01,1.89,1.94,1.96,1.96,1.88,E0(2).csv
2023-02-04,Brentford,Southampton,3.0,0.0,3.0,1,2022-2023,2.04,1.86,2.06,1.8,2.08,1.82,2.04,1.86,2.06,1.8,E0(2).csv
2023-02-04,Brighton,Bournemouth,1.0,0.0,1.0,0,2022-2023,1.73,2.1,1.64,2.29,1.62,2.3,1.73,2.1,1.64,2.29,E0(2).csv
2023-02-04,Everton,Arsenal,1.0,0.0,1.0,0,2022-2023,1.87,2.03,2.01,1.84,2.07,1.83,1.87,2.03,2.01,1.84,E0(2).csv
2023-02-04,Man United,Crystal Palace,2.0,1.0,3.0,1,2022-2023,1.88,2.02,1.77,2.08,1.73,2.1,1.88,2.02,1.77,2.08,E0(2).csv
2023-02-04,Newcastle,West Ham,1.0,1.0,2.0,0,2022-2023,2.0,1.8,1.93,1.91,1.97,1.93,2.0,1.8,1.93,1.91,E0(2).csv
2023-02-04,Wolves,Liverpool,3.0,0.0,3.0,1,2022-2023,1.8,2.0,1.8,2.04,1.8,2.0,1.8,2.0,1.8,2.04,E0(2).csv
2023-02-05,Nott'm Forest,Leeds,1.0,0.0,1.0,0,2022-2023,1.94,1.96,1.9,1.93,1.91,1.99,1.94,1.96,1.9,1.93,E0(2).csv
2023-02-05,Tottenham,Man City,1.0,0.0,1.0,0,2022-2023,1.67,2.2,1.72,2.14,1.73,2.1,1.67,2.2,1.72,2.14,E0(2).csv
2023-02-08,Man United,Leeds,2.0,2.0,4.0,1,2022-2023,1.57,2.38,1.69,2.2,1.67,2.2,1.57,2.38,1.69,2.2,E0(2).csv
2023-02-11,Arsenal,Brentford,1.0,1.0,2.0,0,2022-2023,1.73,2.1,1.81,2.04,1.73,2.1,1.73,2.1,1.81,2.04,E0(2).csv
2023-02-11,Bournemouth,Newcastle,1.0,1.0,2.0,0,2022-2023,2.04,1.86,1.94,1.9,1.97,1.93,2.04,1.86,1.94,1.9,E0(2).csv
2023-02-11,Crystal Palace,Brighton,1.0,1.0,2.0,0,2022-2023,2.0,1.8,2.1,1.77,2.1,1.73,2.0,1.8,2.1,1.77,E0(2).csv
2023-02-11,Fulham,Nott'm Forest,2.0,0.0,2.0,0,2022-2023,2.1,1.73,2.06,1.8,2.08,1.82,2.1,1.73,2.06,1.8,E0(2).csv
2023-02-11,Leicester,Tottenham,4.0,1.0,5.0,1,2022-2023,1.73,2.1,1.72,2.17,1.73,2.1,1.73,2.1,1.72,2.17,E0(2).csv
2023-02-11,Southampton,Wolves,1.0,2.0,3.0,1,2022-2023,2.3,1.62,2.31,1.63,2.3,1.62,2.3,1.62,2.31,1.63,E0(2).csv
2023-02-11,West Ham,Chelsea,1.0,1.0,2.0,0,2022-2023,2.2,1.67,2.15,1.72,2.1,1.73,2.2,1.67,2.15,1.72,E0(2).csv
2023-02-12,Leeds,Man United,0.0,2.0,2.0,0,2022-2023,1.67,2.2,1.66,2.26,1.67,2.2,1.67,2.2,1.66,2.26,E0(2).csv
2023-02-12,Man City,Aston Villa,3.0,1.0,4.0,1,2022-2023,1.5,2.63,1.5,2.61,1.5,2.63,1.5,2.63,1.5,2.61,E0(2).csv
2023-02-13,Liverpool,Everton,2.0,0.0,2.0,0,2022-2023,1.73,2.1,1.75,2.12,1.73,2.1,1.73,2.1,1.75,2.12,E0(2).csv
2023-02-15,Arsenal,Man City,1.0,3.0,4.0,1,2022-2023,1.88,2.02,1.93,1.92,1.93,1.97,1.88,2.02,1.93,1.92,E0(2).csv
2023-02-18,Aston Villa,Arsenal,2.0,4.0,6.0,1,2022-2023,2.02,1.88,1.93,1.91,1.99,1.91,2.02,1.88,1.93,1.91,E0(2).csv
2023-02-18,Brentford,Crystal Palace,1.0,1.0,2.0,0,2022-2023,2.1,1.73,2.19,1.7,2.2,1.67,2.1,1.73,2.19,1.7,E0(2).csv
2023-02-18,Brighton,Fulham,0.0,1.0,1.0,0,2022-2023,1.73,2.1,1.72,2.17,1.73,2.1,1.73,2.1,1.72,2.17,E0(2).csv
2023-02-18,Chelsea,Southampton,0.0,1.0,1.0,0,2022-2023,1.98,1.92,1.77,2.1,1.73,2.1,1.98,1.92,1.77,2.1,E0(2).csv
2023-02-18,Everton,Leeds,1.0,0.0,1.0,0,2022-2023,2.1,1.73,2.23,1.68,2.3,1.62,2.1,1.73,2.23,1.68,E0(2).csv
2023-02-18,Newcastle,Liverpool,0.0,2.0,2.0,0,2022-2023,1.8,2.0,1.85,2.0,1.88,2.02,1.8,2.0,1.85,2.0,E0(2).csv
2023-02-18,Nott'm Forest,Man City,1.0,1.0,2.0,0,2022-2023,1.62,2.3,1.61,2.35,1.62,2.3,1.62,2.3,1.61,2.35,E0(2).csv
2023-02-18,Wolves,Bournemouth,0.0,1.0,1.0,0,2022-2023,2.1,1.73,2.04,1.82,2.08,1.82,2.1,1.73,2.04,1.82,E0(2).csv
2023-02-19,Man United,Leicester,3.0,0.0,3.0,1,2022-2023,1.62,2.3,1.58,2.43,1.57,2.38,1.62,2.3,1.58,2.43,E0(2).csv
2023-02-19,Tottenham,West Ham,2.0,0.0,2.0,0,2022-2023,1.88,2.02,2.06,1.78,2.1,1.73,1.88,2.02,2.06,1.78,E0(2).csv
2023-02-24,Fulham,Wolves,1.0,1.0,2.0,0,2022-2023,2.2,1.67,2.29,1.65,2.3,1.62,2.2,1.67,2.29,1.65,E0(2).csv
2023-02-25,Bournemouth,Man City,1.0,4.0,5.0,1,2022-2023,1.57,2.38,1.62,2.35,1.57,2.38,1.57,2.38,1.62,2.35,E0(2).csv
2023-02-25,Crystal Palace,Liverpool,0.0,0.0,0.0,0,2022-2023,1.85,2.05,1.8,2.06,1.8,2.0,1.85,2.05,1.8,2.06,E0(2).csv
2023-02-25,Everton,Aston Villa,0.0,2.0,2.0,0,2022-2023,2.3,1.62,2.38,1.6,2.38,1.57,2.3,1.62,2.38,1.6,E0(2).csv
2023-02-25,Leeds,Southampton,1.0,0.0,1.0,0,2022-2023,2.05,1.85,1.91,1.93,1.95,1.95,2.05,1.85,1.91,1.93,E0(2).csv
2023-02-25,Leicester,Arsenal,0.0,1.0,1.0,0,2022-2023,1.67,2.2,1.7,2.19,1.73,2.1,1.67,2.2,1.7,2.19,E0(2).csv
2023-02-25,West Ham,Nott'm Forest,4.0,0.0,4.0,1,2022-2023,2.2,1.67,2.11,1.76,2.1,1.73,2.2,1.67,2.11,1.76,E0(2).csv
2023-02-26,Tottenham,Chelsea,2.0,0.0,2.0,0,2022-2023,2.08,1.82,2.04,1.8,2.06,1.84,2.08,1.82,2.04,1.8,E0(2).csv
2023-03-01,Arsenal,Everton,4.0,0.0,4.0,1,2022-2023,1.85,2.05,1.84,2.0,1.9,2.0,1.85,2.05,1.84,2.0,E0(2).csv
2023-03-01,Liverpool,Wolves,2.0,0.0,2.0,0,2022-2023,1.73,2.1,1.76,2.1,1.73,2.1,1.73,2.1,1.76,2.1,E0(2).csv
2023-03-04,Arsenal,Bournemouth,3.0,2.0,5.0,1,2022-2023,1.57,2.38,1.54,2.49,1.53,2.5,1.57,2.38,1.54,2.49,E0(2).csv
2023-03-04,Aston Villa,Crystal Palace,1.0,0.0,1.0,0,2022-2023,2.3,1.62,2.23,1.68,2.2,1.67,2.3,1.62,2.23,1.68,E0(2).csv
2023-03-04,Brighton,West Ham,4.0,0.0,4.0,1,2022-2023,1.95,1.95,1.92,1.92,1.97,1.93,1.95,1.95,1.92,1.92,E0(2).csv
2023-03-04,Chelsea,Leeds,1.0,0.0,1.0,0,2022-2023,1.95,1.95,1.9,1.93,1.94,1.96,1.95,1.95,1.9,1.93,E0(2).csv
2023-03-04,Man City,Newcastle,2.0,0.0,2.0,0,2022-2023,1.73,2.1,1.72,2.14,1.73,2.1,1.73,2.1,1.72,2.14,E0(2).csv
2023-03-04,Southampton,Leicester,1.0,0.0,1.0,0,2022-2023,2.06,1.84,1.99,1.85,2.1,1.8,2.06,1.84,1.99,1.85,E0(2).csv
2023-03-04,Wolves,Tottenham,1.0,0.0,1.0,0,2022-2023,2.1,1.73,2.25,1.67,2.2,1.67,2.1,1.73,2.25,1.67,E0(2).csv
2023-03-05,Liverpool,Man United,7.0,0.0,7.0,1,2022-2023,1.67,2.2,1.72,2.16,1.73,2.1,1.67,2.2,1.72,2.16,E0(2).csv
2023-03-05,Nott'm Forest,Everton,2.0,2.0,4.0,1,2022-2023,2.5,1.53,2.59,1.51,2.63,1.5,2.5,1.53,2.59,1.51,E0(2).csv
2023-03-06,Brentford,Fulham,3.0,2.0,5.0,1,2022-2023,1.94,1.96,2.0,1.84,2.0,1.9,1.94,1.96,2.0,1.84,E0(2).csv
2023-03-11,Bournemouth,Liverpool,1.0,0.0,1.0,0,2022-2023,1.62,2.3,1.52,2.53,1.53,2.5,1.62,2.3,1.52,2.53,E0(2).csv
2023-03-11,Crystal Palace,Man City,0.0,1.0,1.0,0,2022-2023,1.8,2.0,1.85,1.98,1.93,2.0,1.8,2.0,1.85,1.98,E0(2).csv
2023-03-11,Everton,Brentford,1.0,0.0,1.0,0,2022-2023,2.2,1.67,2.47,1.55,2.5,1.53,2.2,1.67,2.47,1.55,E0(2).csv
2023-03-11,Leeds,Brighton,2.0,2.0,4.0,1,2022-2023,1.89,2.04,1.86,1.97,1.95,1.98,1.89,2.04,1.86,1.97,E0(2).csv
2023-03-11,Leicester,Chelsea,1.0,3.0,4.0,1,2022-2023,2.02,1.91,1.93,1.89,1.98,1.95,2.02,1.91,1.93,1.89,E0(2).csv
2023-03-11,Tottenham,Nott'm Forest,3.0,1.0,4.0,1,2022-2023,1.88,2.05,1.88,1.94,1.95,1.98,1.88,2.05,1.88,1.94,E0(2).csv
2023-03-12,Fulham,Arsenal,0.0,3.0,3.0,1,2022-2023,1.85,2.08,1.76,2.1,1.73,2.1,1.85,2.08,1.76,2.1,E0(2).csv
2023-03-12,Man United,Southampton,0.0,0.0,0.0,0,2022-2023,1.62,2.3,1.5,2.61,1.5,2.63,1.62,2.3,1.5,2.61,E0(2).csv
2023-03-12,Newcastle,Wolves,2.0,1.0,3.0,1,2022-2023,2.2,1.67,2.14,1.73,2.1,1.73,2.2,1.67,2.14,1.73,E0(2).csv
2023-03-12,West Ham,Aston Villa,1.0,1.0,2.0,0,2022-2023,2.08,1.85,2.12,1.73,2.1,1.73,2.08,1.85,2.12,1.73,E0(2).csv
2023-03-15,Brighton,Crystal Palace,1.0,0.0,1.0,0,2022-2023,1.93,1.97,1.79,2.06,1.73,2.1,1.93,1.97,1.79,2.06,E0(2).csv
2023-03-15,Southampton,Brentford,0.0,2.0,2.0,0,2022-2023,2.1,1.73,2.29,1.64,2.3,1.62,2.1,1.73,2.29,1.64,E0(2).csv
